corridor,event_count,ema_risk,closure_prob,severity_input
non-corridor,2706,38.52240919227707,0.10893648449039882,54.59289622812168
orr north 2,214,44.965622222635126,0.05092592592592592,46.54353317079684
bellary road 1,550,44.9525864538505,0.059782608695652176,47.74031493412235
orr north 2,215,45.123413317451295,0.05069124423963134,46.54353317079684
mysore road,660,49.070335084105125,0.09516616314199396,48.22305043529567
bellary road 1,551,45.00374226863706,0.059674502712477394,45.464144601716086
non-corridor,2707,38.254457895861535,0.10889627168696936,35.84289622812168
non-corridor,2708,38.013301729087544,0.1088560885608856,35.84289622812168
non-corridor,2709,38.09626117899096,0.10881593507930652,38.842896228121674
orr north 2,216,45.25369041076359,0.05045871559633028,46.426184250574224
mysore road,661,48.48560661922418,0.09502262443438914,43.22305043529567
mysore road,662,47.61648193483206,0.09487951807228916,39.79435977530303
old madras road,233,45.21818061126388,0.03404255319148936,58.964289504641286
non-corridor,2710,38.34592468390403,0.10877581120943952,40.592896228121674
irr(thanisandra road),79,38.74938645280015,0.08641975308641975,31.174452986120283
bellary road 1,552,45.75239953518559,0.05956678700361011,52.49031493412236
hennur main road,94,49.88863340148848,0.052083333333333336,44.080911648839084
mysore road,663,47.17713878487842,0.09473684210526316,43.22305043529567
mysore road,664,47.081729949920145,0.0945945945945946,46.22305043529567
irr(thanisandra road),80,39.37323180827488,0.08536585365853659,44.98784000754737
orr north 1,249,46.68839442217497,0.0796812749003984,51.40751238635166
non-corridor,2711,39.411332215513625,0.10873571691854036,49.0
non-corridor,2712,38.045609158337044,0.10869565217391304,25.754101643747763
bellary road 1,553,45.45119107507927,0.05945945945945946,42.74031493412235
magadi road,219,44.769694178781926,0.049773755656108594,37.48422723507098
non-corridor,2713,37.783042600315675,0.10865561694290976,35.41994357812334
tumkur road,424,44.03359158179226,0.028169014084507043,47.65629095553401
non-corridor,2714,37.389027963096275,0.10861561119293078,33.842896228121674
bellary road 2,358,47.983950551567524,0.03611111111111111,58.68337244384847
tumkur road,425,44.35800176482949,0.02810304449648712,47.27769341216459
bellary road 2,359,49.250177705750176,0.036011080332409975,60.64622209339405
orr west 1,150,43.93671156118768,0.02631578947368421,46.31222240981796
bellary road 1,554,47.34581383817141,0.05935251798561151,64.39741870600068
orr north 2,217,45.611915378957434,0.0502283105022831,48.83594009270208
non-corridor,2715,37.42453192736286,0.10857563489142437,37.744067605762055
irr(thanisandra road),81,40.11531222947512,0.08433734939759036,46.79403602027723
non-corridor,2716,37.266368357438736,0.10853568800588669,35.84289622812168
orr east 1,206,43.401217658334474,0.08173076923076923,51.490952178024344
non-corridor,2717,37.124021144507026,0.10849577050386171,35.84289622812168
varthur road,66,48.80861002018005,0.1323529411764706,46.0138650514539
orr east 2,172,48.86327159496341,0.017241379310344827,46.369212017595366
west of chord road,151,48.51747642139628,0.06535947712418301,46.328984059164256
non-corridor,2718,37.91672238512448,0.10845588235294118,45.05103355068156
old airport road,70,46.1557818843785,0.06944444444444445,43.27235055989626
non-corridor,2719,36.61859241884553,0.10841602352076442,24.935422722334973
magadi road,220,44.45043040785267,0.04954954954954955,41.577056469489435
mysore road,665,46.6958619984577,0.0944527736131934,43.22305043529567
west of chord road,152,47.87362718517308,0.06493506493506493,42.078984059164256
orr east 1,207,43.58877304464608,0.08133971291866028,45.27677152145054
non-corridor,2720,36.041022799773145,0.10837619397501837,30.84289622812168
orr east 1,208,43.68257289232653,0.08095238095238096,44.52677152145055
non-corridor,2721,35.521210142608,0.10833639368343738,30.84289622812168
orr east 2,173,48.1138656372266,0.017142857142857144,41.369212017595366
orr east 1,209,43.466992755238934,0.08056872037914692,41.52677152145054
non-corridor,2722,35.278378751159366,0.10829662261380323,33.09289622812168
mysore road,666,46.3485808421415,0.09431137724550898,43.22305043529567
old airport road,71,47.20543914275115,0.0821917808219178,56.65235446810504
magadi road,221,43.2742090144453,0.04932735426008968,32.688216473778894
non-corridor,2723,34.834830498855595,0.10825688073394496,30.84289622812168
west of chord road,153,47.2191628725722,0.06451612903225806,41.328984059164256
irr(thanisandra road),82,39.90071470313889,0.08333333333333333,37.96933696611279
non-corridor,2724,34.4356370717822,0.1082171680117388,30.84289622812168
airport new south road,61,46.374444143586246,0.09523809523809523,40.98369408263057
orr north 1,250,46.13583718076101,0.07936507936507936,41.16282200803532
hosur road,267,44.12195770201964,0.05204460966542751,41.7279113136061
tumkur road,426,44.149970929563,0.028037383177570093,42.27769341216459
bellary road 1,555,46.31889155830825,0.059245960502693,37.0765910395398
non-corridor,2725,34.07636298741615,0.10817748441510817,30.84289622812168
orr north 2,218,45.20507715814137,0.05,41.54353317079684
non-corridor,2726,34.128016311486704,0.10813782991202346,34.59289622812168
orr north 2,219,44.83892275940692,0.049773755656108594,41.54353317079684
bannerghata road,173,40.731132204719835,0.02857142857142857,41.42284929550352
orr north 2,220,44.59690074544829,0.04954954954954955,42.41870261982055
bellary road 1,556,46.43208734189342,0.05913978494623656,47.450849394159974
bannerghata road,174,40.24715372476385,0.028409090909090908,35.89134740515995
non-corridor,2727,35.7995043031502,0.10846463906192745,50.84289622812168
bannerghata road,175,42.330433659025644,0.02824858757062147,61.07995306738183
mysore road,667,46.01401810094984,0.09417040358744394,43.002953430224885
mysore road,668,45.734921334384424,0.09402985074626866,43.22305043529567
bellary road 1,557,46.062910101116316,0.059033989266547404,42.74031493412235
bellary road 2,360,48.52778680237218,0.03591160220994475,42.02626867197016
bannerghata road,176,42.18888311976734,0.028089887640449437,40.914928266442566
bellary road 1,558,45.73065058441692,0.05892857142857143,42.74031493412235
non-corridor,2728,35.30384349564736,0.10842490842490843,30.84289622812168
bellary road 1,559,45.681353388627585,0.058823529411764705,45.237678626523575
non-corridor,2729,36.33960055187454,0.10875137312339803,45.661414057919146
non-corridor,2730,37.38451367082266,0.10907759882869693,46.788731741355775
magadi road,222,42.84868554619582,0.049107142857142856,39.01897433195044
mysore road,669,45.90470721033419,0.09388971684053651,47.43278009388203
west of chord road,154,47.13014499123141,0.0641025641025641,46.328984059164256
non-corridor,2731,37.23035192655257,0.10903768752286865,35.84289622812168
mysore road,670,46.136541532830336,0.09375,48.22305043529567
mysore road,671,46.5490487468992,0.09361069836552749,50.26161367351898
varthur road,67,48.52913552330744,0.13043478260869565,46.0138650514539
orr east 1,210,43.7729706318601,0.08018867924528301,46.52677152145054
airport new south road,62,46.33536913749067,0.09375,45.983694082630564
mysore road,672,46.67041947975134,0.09347181008902077,47.76275607542054
orr east 1,211,44.048350720819144,0.07981220657276995,46.52677152145054
varthur road,68,48.31387966113526,0.12857142857142856,46.376576901585594
mysore road,673,46.82568257530577,0.09333333333333334,48.22305043529567
non-corridor,2732,37.25660169342144,0.10899780541331383,37.49284959524119
magadi road,223,43.22152263852518,0.04888888888888889,46.57705646948943
bellary road 2,361,48.37763498933198,0.03581267217630854,47.02626867197016
bellary road 2,362,49.172364099881065,0.03571428571428571,56.32492609482283
tumkur road,427,46.23471022376398,0.027972027972027972,64.99736387157282
orr north 1,251,45.688004701320075,0.07905138339920949,41.657512386351655
bellary road 1,560,45.38724954317706,0.05871886120996441,42.74031493412235
bannerghata road,177,42.04156433133941,0.027932960893854747,40.71569523548803
orr east 1,212,43.79619280088228,0.0794392523364486,41.52677152145054
non-corridor,2733,36.61523114689146,0.10895795246800731,30.84289622812168
non-corridor,2734,36.03799765501448,0.10891812865497076,30.84289622812168
mysore road,674,47.290419361304764,0.09319526627218935,51.473050435295676
bellary road 1,561,44.71380504380314,0.0586145648312611,38.65280454943784
non-corridor,2735,35.518487512325194,0.10887833394227256,30.84289622812168
magadi road,224,43.057076021621604,0.048672566371681415,41.577056469489435
hosur road,268,47.54826344036612,0.05555555555555555,78.3850150854844
non-corridor,2736,35.050928383904846,0.10883856829802775,30.84289622812168
old madras road,234,44.982851047215206,0.03389830508474576,42.8648849707771
old madras road,235,44.564713104018296,0.03375527426160337,40.80147161524611
orr north 2,221,44.29156398798314,0.04932735426008968,41.54353317079684
orr north 2,222,44.01676090626451,0.049107142857142856,41.54353317079684
orr north 2,223,43.76943813271774,0.04888888888888889,41.54353317079684
mysore road,675,48.88368246870385,0.09453471196454949,63.22305043529568
tumkur road,428,45.970647519926715,0.027906976744186046,43.5940831853913
orr north 2,224,43.54684763652565,0.048672566371681415,41.54353317079684
old madras road,236,44.270305469395446,0.03361344537815126,41.6206367577898
orr east 1,213,43.95286756643805,0.07906976744186046,45.36294045643998
old madras road,237,43.4801524625066,0.03347280334728033,36.36877540050697
mysore road,676,48.72142194607998,0.0943952802359882,47.26107724246509
non-corridor,2737,34.12104236984713,0.10879883169039796,25.752068243327713
non-corridor,2738,33.793227755674586,0.10875912408759124,30.84289622812168
magadi road,225,42.90907406640839,0.048458149779735685,41.577056469489435
orr north 2,225,43.64651618995277,0.048458149779735685,44.54353317079685
mysore road,677,48.17158479500155,0.09425625920471281,43.22305043529567
mysore road,678,47.66790267819316,0.09411764705882353,43.134763626917625
non-corridor,2739,33.77566511228889,0.1087194454578621,33.61760132181768
west of chord road,155,46.5500288980247,0.06369426751592357,41.328984059164256
non-corridor,2740,33.62962041791426,0.10867979576951131,32.31521816854255
orr north 2,226,43.43621788803718,0.04824561403508772,41.54353317079684
bellary road 2,363,48.45775455708998,0.03561643835616438,42.02626867197016
bellary road 1,562,45.06655389930215,0.05851063829787234,48.24129359879323
tumkur road,429,45.53855241187551,0.027842227378190254,41.6496964394146
orr north 1,252,44.96176979927425,0.07874015748031496,38.425655680861816
non-corridor,2741,32.895254505041684,0.1086401749908859,26.285961289188474
orr north 1,253,44.93134405798199,0.0784313725490196,44.657512386351655
non-corridor,2742,33.03229931581051,0.10860058309037901,34.265702612729974
orr north 1,254,46.56967126800679,0.078125,61.314616158229974
non-corridor,2743,32.35983521480149,0.10856102003642987,26.307658305720278
non-corridor,2744,33.362773461084004,0.10852148579752367,42.38921767762661
orr north 1,255,45.75182823168649,0.07782101167315175,38.391240904803745
non-corridor,2745,32.85903239920352,0.10848198034219148,28.325362842279144
bellary road 1,563,45.913079610573725,0.0584070796460177,53.5318110120179
non-corridor,2746,32.74769358659383,0.10844250363901019,31.745644273106606
orr north 1,256,48.82423269105275,0.08139534883720931,76.47587282534906
orr north 1,257,52.72327103777047,0.08494208494208494,87.81461615822998
non-corridor,2747,34.87517523814226,0.1084030556566024,54.022510102078094
non-corridor,2748,38.905580080853,0.10872727272727273,75.17922366524964
bellary road 1,564,46.65879821850906,0.05830388692579505,53.37026568992709
non-corridor,2749,38.38817680994018,0.10868774990912396,33.731547371724794
tumkur road,430,47.01923102133932,0.027777777777777776,60.34533850651361
varthur road,69,50.04958857735496,0.1267605633802817,65.67096882333222
non-corridor,2750,39.64706994026191,0.10864825581395349,50.97710811315752
non-corridor,2751,41.232362946235725,0.10860879041046131,55.50000000000001
varthur road,70,49.433115398027034,0.125,43.8848567840757
mysore road,679,48.235792317361344,0.09397944199706314,53.346799069875
non-corridor,2752,44.62029577748618,0.10893246187363835,75.11169125874025
bellary road 2,364,50.280316345765826,0.03551912568306011,66.68337244384847
non-corridor,2753,43.247041190141026,0.1088929219600726,30.88774990403466
tumkur road,431,48.465892116477676,0.02771362586605081,61.48584197272287
non-corridor,2754,42.900354503907025,0.10885341074020319,39.78017432780096
non-corridor,2755,44.06698714038935,0.10917664127675009,54.56668086873029
non-corridor,2756,42.951871017614856,0.10913705583756345,32.91582591264435
non-corridor,2757,42.58888132331688,0.10909749909387459,39.321974074635094
tumkur road,432,48.614612906952615,0.027649769585253458,49.95310002122706
non-corridor,2758,43.671538292995,0.10942028985507246,53.41545102009805
non-corridor,2759,43.10261379976626,0.109380659181456,37.98229336070758
bellary road 2,365,49.954911578386266,0.035422343324250684,47.02626867197016
tumkur road,433,48.30484209145861,0.027586206896551724,45.516904752012586
non-corridor,2760,41.92386077779172,0.10934105720492397,31.31508358002077
west of chord road,156,47.108787399577984,0.06329113924050633,52.13761391355754
tumkur road,434,47.7789544731716,0.027522935779816515,43.0459659085885
non-corridor,2761,40.912415783909424,0.10930148389431778,31.80941083896877
non-corridor,2762,40.00097799962013,0.10926193921852388,31.798037941016506
non-corridor,2763,39.58516982247029,0.10922242314647378,35.84289622812168
mysore road,680,48.23451812915478,0.093841642228739,48.22305043529567
orr east 1,214,44.2102579619393,0.0787037037037037,46.52677152145054
west of chord road,157,47.00909508546907,0.06289308176100629,46.111864258488865
non-corridor,2764,41.775054617124276,0.10954446854663774,61.484017769010094
bellary road 1,565,46.76694989007039,0.0582010582010582,47.74031493412235
non-corridor,2765,40.75779044866516,0.10950487893024936,31.60241293253311
orr east 2,174,49.93940027526348,0.022727272727272728,66.36921201759537
hosur road,269,47.466228227690124,0.055350553505535055,46.7279113136061
hosur road,270,47.39239653628172,0.05514705882352941,46.7279113136061
hosur road,271,47.325948014014166,0.054945054945054944,46.7279113136061
non-corridor,2766,40.26630102661082,0.10946531791907514,35.84289622812168
west of chord road,158,47.37723088540956,0.0625,50.690453084874
bellary road 2,366,49.374626139585466,0.035326086956521736,44.15205719037829
non-corridor,2767,39.317444886892694,0.1094257854821235,30.777739629429586
non-corridor,2768,38.96999002101559,0.10938628158844765,35.84289622812168
bellary road 1,566,46.86428639447559,0.058098591549295774,47.74031493412235
bellary road 2,367,49.47045279075138,0.03523035230352303,50.33289265124458
magadi road,226,43.27587230671649,0.04824561403508772,46.57705646948943
non-corridor,2769,39.06823547677749,0.10934680620714543,39.95244457863454
tumkur road,435,47.7288283670709,0.02745995423340961,47.27769341216459
mysore road,681,48.23337135976887,0.09370424597364568,48.22305043529567
west of chord road,159,46.34839132021025,0.062111801242236024,37.088835233416425
non-corridor,2770,42.361411929099745,0.10966810966810966,72.0
mysore road,682,47.780374230565876,0.0935672514619883,43.703400067738954
non-corridor,2771,41.23953208349274,0.10962856112513523,31.142613473029712
non-corridor,2772,40.585188485123474,0.1095890410958904,34.69609609980006
non-corridor,2773,39.831494446194235,0.10954954954954955,33.04824809583111
non-corridor,2774,38.902443638459765,0.10951008645533142,30.540986368849516
mysore road,683,47.324641851038855,0.09343065693430656,43.22305043529567
non-corridor,2775,38.09399361011698,0.1094706517824991,30.817943355031897
mysore road,684,48.88019308665237,0.09329446064139942,62.88015420717399
non-corridor,2776,37.26608812716291,0.10943124550035997,29.814938780576295
mysore road,685,48.3144788215167,0.09315866084425037,43.22305043529567
non-corridor,2777,36.62376893725879,0.10939186757826556,30.84289622812168
bellary road 1,567,46.889602550057155,0.05799648506151142,47.1174479502912
non-corridor,2778,39.023693628853195,0.10971223021582734,60.623015853202844
non-corridor,2779,37.996533128845094,0.1096727795756922,28.752088628772178
bannerghata road,178,42.40636505090487,0.027777777777777776,45.68957152699401
non-corridor,2780,39.39687981596059,0.10963335729690869,52.0
non-corridor,2781,38.82577706431917,0.10959396334890406,33.685852299546426
non-corridor,2782,37.62488113602974,0.10955459770114942,26.816817781424916
non-corridor,2783,39.062393022426775,0.10951526032315978,52.0
non-corridor,2784,37.927288222557536,0.1094759511844939,27.711345023734356
non-corridor,2785,37.21884902311395,0.10943667025475422,30.84289622812168
non-corridor,2786,38.696964120802555,0.1093974175035868,52.0
orr east 1,215,43.94190931789042,0.07834101382488479,41.52677152145054
non-corridor,2787,37.6777880929005,0.10935819290068124,28.505203841781967
cbd 2,92,46.86842020354742,0.0851063829787234,41.101025628054636
non-corridor,2788,39.101901802560654,0.10931899641577061,51.91892518950206
bannerghata road,179,43.28301347536473,0.027624309392265192,51.17284929550352
mysore road,686,47.8053359828946,0.09302325581395349,43.22305043529567
non-corridor,2789,38.27600124511676,0.10927982801863131,30.84289622812168
non-corridor,2790,37.53269074341725,0.1092406876790831,30.84289622812168
bellary road 2,368,48.726034378873265,0.03513513513513514,42.02626867197016
bellary road 2,369,46.930240111648786,0.03504043126684636,30.768091706628443
orr east 1,216,43.12649235332549,0.0779816513761468,35.787739672241095
orr west 1,151,42.65591136388263,0.026143790849673203,31.12870958813713
orr west 1,152,42.52154246847617,0.025974025974025976,41.31222240981796
orr east 1,217,44.406252619231914,0.0776255707762557,55.92409501238976
varthur road,71,48.15480483498816,0.1232876712328767,36.65000976763828
non-corridor,2791,36.82771223408417,0.1092015753669889,30.48290565008639
orr north 2,227,43.54694941631315,0.048034934497816595,44.54353317079685
bellary road 1,568,46.39667994072407,0.05789473684210526,41.96037645672632
non-corridor,2792,36.0882688012838,0.10916249105225483,29.433277906080548
magadi road,227,43.10599072299378,0.048034934497816595,41.577056469489435
non-corridor,2793,35.56373154396759,0.10912343470483005,30.84289622812168
magadi road,228,44.46880767483118,0.04782608695652174,56.73416024136776
non-corridor,2794,37.84551751401186,0.10944206008583691,58.381591244410245
tumkur road,436,47.57463078355166,0.0273972602739726,46.1868525318785
non-corridor,2795,37.14525538542284,0.10940293171254915,30.84289622812168
non-corridor,2796,35.97684133864409,0.1093638313080772,25.461114917635307
orr north 1,258,50.953040184486845,0.08461538461538462,35.02096250493414
magadi road,229,44.17963255429701,0.047619047619047616,41.577056469489435
orr north 1,259,49.669818379111945,0.0842911877394636,38.12082213073788
orr north 1,260,48.501715612949724,0.08396946564885496,37.98879071748974
mysore road,687,47.347107428134706,0.09288824383164006,43.22305043529567
orr east 1,218,43.39317897202493,0.07727272727272727,34.275516147162
non-corridor,2797,35.60456581859349,0.10932475884244373,32.25408613813807
non-corridor,2798,35.62839885954631,0.10928571428571429,35.84289622812168
orr north 2,228,44.2777945320819,0.04782608695652174,50.85540057400064
bellary road 1,569,46.531043440063904,0.05779334500875657,47.74031493412235
bellary road 2,370,48.05962473501962,0.03494623655913978,58.22408634535713
non-corridor,2799,35.37667322185227,0.10924669760799714,33.11114248260593
mysore road,688,46.39811070131566,0.0927536231884058,37.857140159944244
bellary road 2,371,47.95628912871467,0.03485254691689008,47.02626867197016
non-corridor,2800,35.423295522479215,0.10920770877944326,35.84289622812168
non-corridor,2801,35.465255593043466,0.10916874777024617,35.84289622812168
old madras road,238,43.79420089203492,0.03333333333333333,46.6206367577898
tumkur road,437,47.342195527218465,0.02733485193621868,45.25027822021966
orr north 2,229,44.50436839595339,0.047619047619047616,46.54353317079684
non-corridor,2802,35.00301965655129,0.10912981455064194,30.84289622812168
non-corridor,2803,35.1054129349918,0.10909090909090909,36.02695244095637
hosur road,272,47.74114434397336,0.05474452554744526,51.47791131360609
non-corridor,2804,36.494871641492615,0.1090520313613685,49.0
bellary road 1,570,46.151970589469755,0.057692307692307696,42.74031493412235
non-corridor,2805,35.92967410015552,0.10901318133238333,30.84289622812168
non-corridor,2806,35.42099631295214,0.10897435897435898,30.84289622812168
non-corridor,2807,34.945083804907,0.10893556425774296,30.661871232500726
non-corridor,2808,34.534865047228465,0.10889679715302492,30.84289622812168
tumkur road,438,48.35145569290091,0.02727272727272727,57.43479718404292
mysore road,689,46.08060467471366,0.09261939218523878,43.22305043529567
irr(thanisandra road),83,40.015046834852726,0.08235294117647059,41.04403602027723
cbd 1,23,43.77832140617411,0.08,48.68691651252476
non-corridor,2809,37.140668165317784,0.10921380291711134,60.59289622812168
old madras road,239,43.57684447861041,0.03319502074688797,41.6206367577898
mysore road,690,45.79484925077186,0.09248554913294797,43.22305043529567
mysore road,691,47.53766936922425,0.09379509379509379,63.22305043529568
mysore road,692,47.33875373774854,0.0936599423631124,45.54851305446719
non-corridor,2810,36.288431236496756,0.10917496443812233,28.618298877107485
bellary road 2,372,47.36328708304023,0.034759358288770054,42.02626867197016
non-corridor,2811,35.743877735659254,0.10913615357269818,30.84289622812168
non-corridor,2812,35.9287795849055,0.10909737029140014,37.592896228121674
non-corridor,2813,35.23973894389851,0.10905861456483126,29.0383731748356
bellary road 2,373,46.82958524193322,0.034666666666666665,42.02626867197016
non-corridor,2814,34.488901186857625,0.10901988636363637,27.731361373489666
orr north 1,261,47.81729529028992,0.08365019011406843,41.657512386351655
orr west 1,153,42.40061046261035,0.025806451612903226,41.31222240981796
tumkur road,439,49.49336895053074,0.02947845804988662,59.77058826919912
bellary road 2,374,46.34925358493692,0.034574468085106384,42.02626867197016
bellary road 1,571,45.81080502393502,0.05759162303664921,42.74031493412235
bellary road 1,572,45.678089560965375,0.05749128919860627,44.48365039423858
mysore road,693,46.07215660090026,0.09352517985611511,34.67278236926564
non-corridor,2815,34.12430069098403,0.10898118565850196,30.84289622812168
tumkur road,440,48.77180139669412,0.029411764705882353,42.27769341216459
non-corridor,2816,34.145816525142386,0.10894251242015614,34.33945903256758
magadi road,230,44.59278911182392,0.04741379310344827,48.311198129566066
bannerghata road,180,43.26495173465993,0.027472527472527472,43.1023960683167
bannerghata road,181,43.74229552824452,0.0273224043715847,48.038389670505815
bannerghata road,182,44.0219006449991,0.02717391304347826,46.53834669579036
hosur road,273,48.65403081363979,0.05454545454545454,56.870009040637626
hosur road,274,49.475949129112784,0.05434782608695652,56.8732139683697
non-corridor,2817,34.129457965618045,0.10890386661936857,33.982230929898954
bannerghata road,183,44.83869344731312,0.02702702702702703,52.18982866813935
hosur road,275,49.11678114108057,0.05415162454873646,45.88426924879065
irr(thanisandra road),84,41.01291963770151,0.08139534883720931,49.99377486334054
bannerghata road,184,46.96281940931999,0.026881720430107527,66.07995306738184
orr east 1,219,45.67224860415532,0.07692307692307693,66.18387529332887
non-corridor,2818,34.44524431292227,0.10886524822695036,37.28732143866033
bannerghata road,185,46.63198708391127,0.026737967914438502,43.654496155232785
bannerghata road,186,48.57678368225832,0.026595744680851064,66.07995306738184
non-corridor,2819,36.687199743799226,0.108826657213754,56.86479862169179
non-corridor,2820,38.48941244586609,0.10914245216158752,54.70932676446779
bannerghata road,187,49.63157975585195,0.026455026455026454,59.12474441819462
bannerghata road,188,49.100203268875674,0.02631578947368421,44.31781488608916
orr west 1,154,43.680683532791065,0.02564102564102564,55.20134116441747
non-corridor,2821,40.53221458136403,0.10945802337938364,58.91743380084545
non-corridor,2822,40.56107385296429,0.10941926345609065,40.820807297366585
non-corridor,2823,43.092198117108566,0.10973451327433628,65.87231649440699
non-corridor,2824,42.367267928209884,0.10969568294409059,35.84289622812168
orr west 1,155,45.890078624197784,0.025477707006369428,65.77463444685822
bannerghata road,189,50.79817824872629,0.02617801047120419,66.07995306738184
bannerghata road,190,52.32635573059184,0.026041666666666668,66.07995306738184
hosur road,276,48.5735674134836,0.0539568345323741,43.684643865110864
hosur road,277,52.50471218068368,0.05734767025089606,87.88501508548441
hosur road,278,51.795665972668644,0.05714285714285714,45.41425010053327
non-corridor,2825,41.73095646199384,0.10965688008489564,36.00415326604949
hosur road,279,51.8682418937382,0.05693950177935943,52.52142518336419
non-corridor,2826,44.860386176171154,0.10997171145685997,73.025253603767
hosur road,280,51.07805695164529,0.05673758865248227,43.96639247280905
non-corridor,2827,43.86722179664032,0.10993283845881938,34.928742380862815
non-corridor,2828,43.211588320767675,0.10989399293286219,37.31088703791389
hosur road,281,49.97465312211352,0.05653710247349823,40.04401865632769
hosur road,282,49.0586639974447,0.056338028169014086,40.81476187542526
hosur road,283,50.738705360825726,0.05964912280701754,65.85907763125496
non-corridor,2829,44.358613316948954,0.11020840692334864,54.6818382825805
hosur road,284,50.08503034991053,0.05944055944055944,44.20195525167379
non-corridor,2830,45.58702436306532,0.11016949152542373,56.642723778112604
hosur road,285,49.516316427722614,0.059233449477351915,44.39789112803134
non-corridor,2831,46.55792428298884,0.11013060360042358,55.29602356230057
non-corridor,2832,47.32841992778895,0.11044460127028935,54.262880730989885
non-corridor,2833,49.888800683161435,0.11075837742504409,72.93222748151378
non-corridor,2834,47.946590626600894,0.11071932299012693,30.466700117556034
bannerghata road,191,53.372342451238595,0.031088082901554404,62.786222937059385
non-corridor,2835,46.375972521230366,0.11068029608741628,32.240409572895594
mysore road,694,46.2872459843398,0.09339080459770115,48.22305043529567
bellary road 1,573,45.93247198494258,0.057391304347826085,48.22191380073743
mysore road,695,46.48082642943539,0.09325681492109039,48.22305043529567
non-corridor,2836,47.288375269107334,0.11064129668780831,55.50000000000001
non-corridor,2837,46.143827365008775,0.11060232476224023,35.84289622812168
bellary road 2,375,46.41695509364025,0.034482758620689655,47.02626867197016
non-corridor,2838,45.11373425132007,0.11056338028169015,35.84289622812168
non-corridor,2839,44.186650449000226,0.11052446321717704,35.84289622812168
non-corridor,2840,43.352275026912366,0.11048557353976073,35.84289622812168
orr west 1,156,45.67111282120818,0.02531645569620253,43.70042059430178
non-corridor,2841,42.601337147033306,0.11044671122054169,35.84289622812168
bellary road 2,376,46.47788645147324,0.03439153439153439,47.02626867197016
non-corridor,2842,41.92549305514214,0.11040787623066103,35.84289622812168
orr east 1,220,45.757700895884845,0.07657657657657657,46.52677152145054
non-corridor,2843,41.3172333724401,0.11036906854130053,35.84289622812168
magadi road,231,44.79121584759047,0.04721030042918455,46.57705646948943
orr east 2,175,49.957381449496665,0.022598870056497175,50.11921201759537
bannerghata road,192,52.41766202462833,0.030927835051546393,43.825538185135954
non-corridor,2844,40.794925528349594,0.11033028812368235,36.09415493153508
non-corridor,2845,39.9160421063765,0.1102915349490692,32.006091308618615
bannerghata road,193,51.31818075171584,0.03076923076923077,41.42284929550352
non-corridor,2846,42.47945576386893,0.11060393258426966,65.55017868130072
non-corridor,2847,42.2907998102942,0.11056511056511056,40.592896228121674
non-corridor,2848,41.14600945207695,0.11052631578947368,30.84289622812168
non-corridor,2849,40.115698129681434,0.11048754822869168,30.84289622812168
west of chord road,160,47.047483516536,0.06172839506172839,53.339313283467725
orr north 1,262,47.20131699989609,0.08333333333333333,41.657512386351655
west of chord road,161,45.37380970293075,0.06134969325153374,30.3107453804835
non-corridor,2850,40.16341793952546,0.11044880785413745,40.592896228121674
bellary road 1,574,45.613256279860565,0.057291666666666664,42.74031493412235
bellary road 1,575,45.325962145286745,0.05719237435008666,42.74031493412235
bellary road 1,576,45.06739742417031,0.05709342560553633,42.74031493412235
orr east 1,221,44.54262388222014,0.07623318385650224,33.606930759237805
bannerghata road,194,50.32864760609461,0.030612244897959183,41.42284929550352
cbd 1,24,43.484778888368865,0.07692307692307693,40.84289622812168
mysore road,696,45.95728170630094,0.09312320916905444,41.24537919809083
old madras road,240,43.30726071744325,0.03305785123966942,40.88100686693879
orr west 1,157,45.23522378006916,0.025157232704402517,41.31222240981796
tumkur road,441,47.703601749090126,0.029345372460496615,38.089804920654196
tumkur road,442,47.161010915397576,0.02927927927927928,42.27769341216459
non-corridor,2851,40.89707614557292,0.11041009463722397,47.5
non-corridor,2852,39.35365206139305,0.11037140854940435,25.462835303774206
non-corridor,2853,38.50257647806592,0.11033274956217162,30.84289622812168
hosur road,286,48.79184883735095,0.059027777777777776,42.27164052400596
old madras road,241,43.13859832147791,0.03292181069958848,41.6206367577898
non-corridor,2854,37.7366084530715,0.11029411764705882,30.84289622812168
non-corridor,2855,37.09773838705371,0.11025551277563878,31.347907792893626
mysore road,697,45.809966525745224,0.09298998569384835,44.48412990074379
mysore road,698,45.55127491670027,0.09285714285714286,43.22305043529567
non-corridor,2856,36.15273057093025,0.11021693491952414,27.64766022581909
magadi road,232,45.9855102869682,0.04700854700854701,56.73416024136776
magadi road,233,45.35032471725128,0.04680851063829787,39.633654589799015
non-corridor,2857,35.48454296847967,0.11017838405036726,29.47085454642451
magadi road,234,44.9729978924751,0.046610169491525424,41.577056469489435
non-corridor,2858,36.986088671631705,0.11013986013986014,50.5
non-corridor,2859,37.346769427280705,0.11010136315973436,40.592896228121674
non-corridor,2860,38.66209248455263,0.11006289308176101,50.5
non-corridor,2861,39.845883236097364,0.1100244498777506,50.5
non-corridor,2862,40.911294912487634,0.10998603351955308,50.5
orr east 2,176,49.05201974045489,0.02247191011235955,40.90376435907882
mysore road,699,45.77806155996948,0.09272467902995721,47.81914134939234
non-corridor,2863,40.58694786803267,0.1099476439790576,37.66782446793794
mysore road,700,47.96516845454176,0.09401709401709402,67.64913050569227
